Time,wind_323604,wind_323605,wind_323614,wind_323696,wind_323753
2024-01-01 00:00:00+00:00,5.2758,4.1292,4.0286,16.1094,1.3222
2024-01-01 01:00:00+00:00,4.3405,2.5649,3.6547,10.9074,1.2507
2024-01-01 02:00:00+00:00,2.1550,0.7926,0.8030,7.9903,5.1342
2024-01-01 03:00:00+00:00,3.1735,2.8474,1.3764,13.9052,11.9586
2024-01-01 04:00:00+00:00,2.4264,2.2705,1.5906,10.1608,3.1231
2024-01-01 05:00:00+00:00,1.8086,0.4235,0.4029,3.4635,4.5178
2024-01-01 06:00:00+00:00,0.4609,0.0000,0.0000,1.1798,7.7563
2024-01-01 07:00:00+00:00,1.4153,1.2333,0.1156,7.4108,4.3949
2024-01-01 08:00:00+00:00,1.5346,2.7162,1.8486,8.9219,2.1071
2024-01-01 09:00:00+00:00,1.0625,3.2899,3.7441,6.4401,0.0306
2024-01-01 10:00:00+00:00,0.2588,0.2312,0.0000,3.7906,0.0000
2024-01-01 11:00:00+00:00,0.0000,0.0000,0.0000,0.0000,1.5946
2024-01-01 12:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.2836
2024-01-01 13:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 14:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 15:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 16:00:00+00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2024-01-01 17:00:00+00:00,0.0062,0.0000,0.0000,0.0000,0.0000
2024-01-01 18:00:00+00:00,3.2533,2.9088,3.3313,7.8803,2.9259
2024-01-01 19:00:00+00:00,4.5937,3.8403,4.2959,10.0428,0.6136
2024-01-01 20:00:00+00:00,5.5499,4.7929,6.0976,12.0551,0.5548
2024-01-01 21:00:00+00:00,8.3323,10.3798,10.3852,24.2861,0.3011
2024-01-01 22:00:00+00:00,11.6855,13.7100,13.4552,37.6448,0.3600
2024-01-01 23:00:00+00:00,18.2685,22.8174,22.4014,55.6365,2.3147
2024-01-02 00:00:00+00:00,22.8653,26.1449,26.2091,65.0829,2.4132
